Type,Days_for _shipping (real),Days_for_shipment (scheduled),Benefit _per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Segment,Customer_State,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date (DateOrders),Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per Order,Order_Region,Order_State,Order_Status,Product_Card_Id,Product_Category_Id,Product_Name,Product_Price,Product_Status,shipping_date (DateOrders),Shipping_Mode,Delivery_Delay,order_date
TRANSFER,2,4,-248,160,Advance shipping,0,24,Women's Apparel,Santa Ana,EE. UU.,Mary,1410,Smith,Consumer,CA,5,Golf,33.74279404,-117.8847504,Africa,Bur Sudan,Sudán,1410,9/14/2016 5:00,42626,502,40,0.200000003,106390,50,-1.549999952,4,200,160,-248,North Africa,Mar Rojo,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,9/16/2016 5:00,Standard Class,-2,9/14/2016 5:00
TRANSFER,5,4,13.19999981,150,Late delivery,1,24,Women's Apparel,York,EE. UU.,Mary,7521,Ortega,Consumer,PA,5,Golf,39.9602356,-76.67675781,Africa,Lagos,Nigeria,7521,11/5/2016 9:00,46199,502,50,0.25,115493,50,0.090000004,4,200,150,13.19999981,West Africa,Lagos,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/10/2016 9:00,Standard Class,1,11/5/2016 9:00
TRANSFER,4,4,46.29000092,94.45999908,Shipping on time,0,40,Accessories,Aurora,EE. UU.,Mary,2106,Grimes,Consumer,CO,6,Outdoors,39.74543381,-104.8753815,Africa,Lagos,Nigeria,2106,12/8/2016 12:00,48468,885,5.5,0.059999999,121217,24.98999977,0.49000001,4,99.95999908,94.45999908,46.29000092,West Africa,Lagos,PENDING,885,40,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,12/12/2016 12:00,Standard Class,0,12/8/2016 12:00
TRANSFER,5,4,182.1399994,395.9599915,Late delivery,1,9,Cardio Equipment,Simi Valley,EE. UU.,Mary,8144,Summers,Consumer,CA,3,Footwear,34.27391052,-118.7662125,Africa,Quelimane,Mozambique,8144,1/14/2017 14:00,51009,191,4,0.01,127490,99.98999786,0.460000008,4,399.9599915,395.9599915,182.1399994,East Africa,Zambezia,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/19/2017 14:00,Standard Class,1,1/14/2017 14:00
TRANSFER,5,4,-261.4400024,391.9599915,Late delivery,1,9,Cardio Equipment,Silver Spring,EE. UU.,Tiffany,5643,Caldwell,Consumer,MD,3,Footwear,39.04636002,-76.98272705,Africa,Port Elizabeth,SudAfrica,5643,11/5/2016 19:00,46229,191,8,0.02,115564,99.98999786,-0.670000017,4,399.9599915,391.9599915,-261.4400024,Southern Africa,Cabo Oriental,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/10/2016 19:00,Standard Class,1,11/5/2016 19:00
TRANSFER,3,4,178.5800018,379.9599915,Advance shipping,0,9,Cardio Equipment,Saint Paul,EE. UU.,Paul,2041,Garcia,Consumer,MN,3,Footwear,44.72552109,-93.20613098,Africa,Shinyanga,Tanzania,2041,9/17/2016 23:00,42882,191,20,0.050000001,107084,99.98999786,0.469999999,4,399.9599915,379.9599915,178.5800018,East Africa,Shinyanga,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/20/2016 23:00,Standard Class,-1,9/17/2016 23:00
TRANSFER,3,4,167.4199982,363.9599915,Advance shipping,0,9,Cardio Equipment,San Antonio,EE. UU.,Stephen,7537,Lee,Consumer,TX,3,Footwear,29.45598984,-98.52809143,Africa,Kismaayo,Somalia,7537,11/14/2016 13:00,46827,191,36,0.090000004,117074,99.98999786,0.460000008,4,399.9599915,363.9599915,167.4199982,East Africa,Jubbada Hoose,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/17/2016 13:00,Standard Class,-1,11/14/2016 13:00
TRANSFER,5,4,-76.66999817,359.9599915,Late delivery,1,9,Cardio Equipment,Philadelphia,EE. UU.,George,3056,Middleton,Consumer,PA,3,Footwear,39.95672989,-75.19525909,Africa,Butare,Ruanda,3056,12/11/2016 15:00,48684,191,40,0.100000001,121737,99.98999786,-0.209999993,4,399.9599915,359.9599915,-76.66999817,East Africa,Meridional,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/16/2016 15:00,Standard Class,1,12/11/2016 15:00
TRANSFER,5,4,165.4199982,351.9599915,Late delivery,1,9,Cardio Equipment,Philadelphia,EE. UU.,George,3056,Middleton,Consumer,PA,3,Footwear,39.95672989,-75.19525909,Africa,Butare,Ruanda,3056,12/11/2016 15:00,48684,191,48,0.119999997,121735,99.98999786,0.469999999,4,399.9599915,351.9599915,165.4199982,East Africa,Meridional,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/16/2016 15:00,Standard Class,1,12/11/2016 15:00
TRANSFER,2,4,-82.01000214,351.9599915,Advance shipping,0,9,Cardio Equipment,Philadelphia,EE. UU.,Samuel,7967,Jones,Consumer,PA,3,Footwear,40.03775024,-75.06806183,Africa,Cairo,Egipto,7967,11/8/2016 13:00,46416,191,48,0.119999997,116042,99.98999786,-0.230000004,4,399.9599915,351.9599915,-82.01000214,North Africa,El Cairo,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/10/2016 13:00,Standard Class,-2,11/8/2016 13:00
TRANSFER,4,4,91.79000092,339.9700012,Shipping on time,0,9,Cardio Equipment,Bronx,EE. UU.,Larry,1758,King,Consumer,NY,3,Footwear,40.86353684,-73.87049866,Africa,Newcastle,SudAfrica,1758,11/22/2016 2:00,47343,191,59.99000168,0.150000006,118360,99.98999786,0.270000011,4,399.9599915,339.9700012,91.79000092,Southern Africa,KwaZulu-Natal,PROCESSING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/26/2016 2:00,Standard Class,0,11/22/2016 2:00
DEBIT,2,4,40.56000137,124.7900009,Advance shipping,0,18,Men's Footwear,Greenville,EE. UU.,Peter,7884,Smith,Corporate,NC,4,Apparel,35.60034943,-77.33486939,Pacific Asia,Estambul,Turquía,7884,8/31/2016 12:00,41686,403,5.199999809,0.039999999,104060,129.9900055,0.330000013,1,129.9900055,124.7900009,40.56000137,West Asia,Estambul,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/2/2016 12:00,Standard Class,-2,8/31/2016 12:00
DEBIT,2,4,41.18000031,124.7900009,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,Diana,289,Richards,Corporate,NJ,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,9/3/2016 13:00,41896,403,5.199999809,0.039999999,104577,129.9900055,0.330000013,1,129.9900055,124.7900009,41.18000031,West Asia,Jerusalén,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/5/2016 13:00,Standard Class,-2,9/3/2016 13:00
DEBIT,4,4,27.36000061,56.99000168,Shipping on time,0,17,Cleats,San Diego,EE. UU.,Mary,10081,Castillo,Corporate,CA,4,Apparel,32.77627945,-117.1342163,Pacific Asia,Gold Coast,Australia,10081,2/16/2016 4:00,28168,365,3,0.050000001,70443,59.99000168,0.479999989,1,59.99000168,56.99000168,27.36000061,Oceania,Queensland,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/20/2016 4:00,Standard Class,0,2/16/2016 4:00
DEBIT,3,4,26.05999947,123.4899979,Advance shipping,0,18,Men's Footwear,Oxnard,EE. UU.,Mary,1169,Smith,Corporate,CA,4,Apparel,34.19039154,-119.177803,Pacific Asia,Newcastle,Australia,1169,12/31/2015 19:00,24992,403,6.5,0.050000001,62621,129.9900055,0.209999993,1,129.9900055,123.4899979,26.05999947,Oceania,Nueva Gales del Sur,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/3/2016 19:00,Standard Class,-1,12/31/2015 19:00
DEBIT,2,4,32.47999954,123.4899979,Advance shipping,0,18,Men's Footwear,Miami,EE. UU.,Mary,1182,Smith,Corporate,FL,4,Apparel,25.82507515,-80.19588471,Pacific Asia,Porirua,Nueva Zelanda,1182,3/26/2016 8:00,30851,403,6.5,0.050000001,77102,129.9900055,0.25999999,1,129.9900055,123.4899979,32.47999954,Oceania,Wellington,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/28/2016 8:00,Standard Class,-2,3/26/2016 8:00
DEBIT,5,4,35.81000137,123.4899979,Late delivery,1,18,Men's Footwear,Albuquerque,EE. UU.,Mary,717,Camacho,Corporate,NM,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Mildura,Australia,717,1/2/2016 0:00,25074,403,6.5,0.050000001,62834,129.9900055,0.289999992,1,129.9900055,123.4899979,35.81000137,Oceania,Victoria,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/7/2016 0:00,Standard Class,1,1/2/2016 0:00
DEBIT,6,4,102.5100021,205.0299988,Late delivery,1,76,Women's Clothing,Amarillo,EE. UU.,Ainsley,20423,Leach,Corporate,TX,4,Apparel,35.18754196,-101.8676224,Pacific Asia,Brisbane,Australia,20423,1/27/2018 2:00,76870,1363,10.78999996,0.050000001,180185,215.8200073,0.5,1,215.8200073,205.0299988,102.5100021,Oceania,Queensland,COMPLETE,1363,76,Summer dresses,215.8200073,0,2/2/2018 2:00,Standard Class,2,1/27/2018 2:00
DEBIT,4,4,15.43999958,123.4899979,Shipping on time,0,18,Men's Footwear,Lutz,EE. UU.,Theresa,5801,Pearson,Corporate,FL,4,Apparel,28.08681297,-82.43898773,Pacific Asia,Daca,Bangladés,5801,1/3/2016 7:00,25163,403,6.5,0.050000001,63064,129.9900055,0.129999995,1,129.9900055,123.4899979,15.43999958,South Asia,Daca,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/7/2016 7:00,Standard Class,0,1/3/2016 7:00
DEBIT,2,4,4.570000172,123.4899979,Advance shipping,0,18,Men's Footwear,Bend,EE. UU.,Cynthia,702,Smith,Corporate,OR,4,Apparel,44.07210541,-12.13232708,Pacific Asia,Kanpur,India,702,2/14/2016 5:00,28036,403,6.5,0.050000001,70143,129.9900055,0.039999999,1,129.9900055,123.4899979,4.570000172,South Asia,Uttar Pradesh,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 5:00,Standard Class,-2,2/14/2016 5:00
DEBIT,5,4,61.75,123.4899979,Late delivery,1,18,Men's Footwear,East Brunswick,EE. UU.,Mary,6951,Williams,Corporate,NJ,4,Apparel,40.41255188,-74.41832733,Pacific Asia,Bangkok,Tailandia,6951,11/28/2015 1:00,22679,403,6.5,0.050000001,56759,129.9900055,0.5,1,129.9900055,123.4899979,61.75,Southeast Asia,Bangkok,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/3/2015 1:00,Standard Class,1,11/28/2015 1:00
DEBIT,6,4,38.65000153,123.4899979,Late delivery,1,18,Men's Footwear,Lancaster,EE. UU.,Sean,6780,Chung,Corporate,SC,4,Apparel,34.85777283,-80.84423828,Pacific Asia,Bangkok,Tailandia,6780,12/11/2015 15:00,23610,403,6.5,0.050000001,59059,129.9900055,0.310000002,1,129.9900055,123.4899979,38.65000153,Southeast Asia,Bangkok,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/17/2015 15:00,Standard Class,2,12/11/2015 15:00
DEBIT,4,4,14.25,56.99000168,Shipping on time,0,17,Cleats,Ontario,EE. UU.,Jonathan,6422,Richmond,Corporate,CA,4,Apparel,34.06832504,-117.6557541,Pacific Asia,Bagdad,Irak,6422,9/17/2016 4:00,42828,365,3,0.050000001,106946,59.99000168,0.25,1,59.99000168,56.99000168,14.25,West Asia,Bagdad,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/21/2016 4:00,Standard Class,0,9/17/2016 4:00
DEBIT,2,4,-6.170000076,123.4899979,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,Diana,289,Richards,Corporate,NJ,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,9/3/2016 13:00,41896,403,6.5,0.050000001,104576,129.9900055,-0.050000001,1,129.9900055,123.4899979,-6.170000076,West Asia,Jerusalén,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/5/2016 13:00,Standard Class,-2,9/3/2016 13:00
DEBIT,4,4,20.12999916,123.4899979,Shipping on time,0,18,Men's Footwear,Houston,EE. UU.,Christopher,5384,Smith,Corporate,TX,4,Apparel,29.7805748,-95.17199707,Pacific Asia,Adana,Turquía,5384,12/12/2016 1:00,48713,403,6.5,0.050000001,121833,129.9900055,0.159999996,1,129.9900055,123.4899979,20.12999916,West Asia,Adana,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2016 1:00,Standard Class,0,12/12/2016 1:00
DEBIT,4,4,54.34000015,123.4899979,Shipping on time,0,18,Men's Footwear,Hampton,EE. UU.,Donald,2985,Price,Corporate,VA,4,Apparel,37.05174255,-76.40163422,Pacific Asia,Riyadh,Arabia Saudí,2985,10/28/2016 15:00,45668,403,6.5,0.050000001,114148,129.9900055,0.439999998,1,129.9900055,123.4899979,54.34000015,West Asia,Riad,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/1/2016 15:00,Standard Class,0,10/28/2016 15:00
DEBIT,2,4,43.61000061,436.1000061,Advance shipping,0,66,Crafts,New York,EE. UU.,Rana,18349,Moreno,Corporate,NY,4,Apparel,40.74559021,-73.97927856,Pacific Asia,Shenzhen,China,18349,12/27/2017 20:00,74796,1353,25.37999916,0.059999999,178111,461.480011,0.100000001,1,461.480011,436.1000061,43.61000061,Eastern Asia,Guangdong,COMPLETE,1353,66,Porcelain crafts,461.480011,0,12/29/2017 20:00,Standard Class,-2,12/27/2017 20:00
DEBIT,4,4,42.99000168,122.8399963,Shipping on time,0,18,Men's Footwear,Porterville,EE. UU.,Mary,11286,Garcia,Corporate,CA,4,Apparel,35.93829727,-118.9438477,Pacific Asia,Tianjin,China,11286,2/12/2016 12:00,27918,403,7.150000095,0.059999999,69867,129.9900055,0.349999994,1,129.9900055,122.8399963,42.99000168,Eastern Asia,Tianjin,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 12:00,Standard Class,0,2/12/2016 12:00
DEBIT,3,4,19.84000015,56.68999863,Advance shipping,0,17,Cleats,Portland,EE. UU.,William,489,Smith,Corporate,OR,4,Apparel,45.59825897,-12.27242851,Pacific Asia,Perth,Australia,489,3/15/2016 7:00,30097,365,3.299999952,0.059999999,75233,59.99000168,0.349999994,1,59.99000168,56.68999863,19.84000015,Oceania,Australia Occidental,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/18/2016 7:00,Standard Class,-1,3/15/2016 7:00
DEBIT,2,4,54.04999924,122.8399963,Advance shipping,0,18,Men's Footwear,Strongsville,EE. UU.,Rachel,4510,Cochran,Corporate,OH,4,Apparel,41.3469696,-81.82631683,Pacific Asia,Dunedin,Nueva Zelanda,4510,3/28/2016 0:00,30966,403,7.150000095,0.059999999,77398,129.9900055,0.439999998,1,129.9900055,122.8399963,54.04999924,Oceania,Otago,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/30/2016 0:00,Standard Class,-2,3/28/2016 0:00
DEBIT,4,4,-184.2599945,122.8399963,Shipping on time,0,18,Men's Footwear,El Paso,EE. UU.,Dorothy,9626,Frye,Corporate,TX,4,Apparel,31.65174103,-106.2676239,Pacific Asia,Melbourne,Australia,9626,3/14/2016 20:00,30063,403,7.150000095,0.059999999,75154,129.9900055,-1.5,1,129.9900055,122.8399963,-184.2599945,Oceania,Victoria,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/18/2016 20:00,Standard Class,0,3/14/2016 20:00
DEBIT,5,4,39.91999817,122.8399963,Late delivery,1,18,Men's Footwear,Del Rio,EE. UU.,Robert,9494,Gilmore,Corporate,TX,4,Apparel,29.77310181,-100.6121979,Pacific Asia,Ulhasnagar,India,9494,11/18/2015 9:00,22019,403,7.150000095,0.059999999,55063,129.9900055,0.330000013,1,129.9900055,122.8399963,39.91999817,South Asia,Maharashtra,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/23/2015 9:00,Standard Class,1,11/18/2015 9:00
DEBIT,6,4,41.52000046,122.8399963,Late delivery,1,18,Men's Footwear,Buffalo,EE. UU.,Mary,1718,Smith,Corporate,NY,4,Apparel,42.9666214,-78.74194336,Pacific Asia,Manila,Filipinas,1718,12/20/2015 16:00,24230,403,7.150000095,0.059999999,60624,129.9900055,0.340000004,1,129.9900055,122.8399963,41.52000046,Southeast Asia,Capital Nacional,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/26/2015 16:00,Standard Class,2,12/20/2015 16:00
DEBIT,4,4,9.210000038,122.8399963,Shipping on time,0,18,Men's Footwear,Houston,EE. UU.,Christopher,5384,Smith,Corporate,TX,4,Apparel,29.7805748,-95.17199707,Pacific Asia,Adana,Turquía,5384,12/12/2016 1:00,48713,403,7.150000095,0.059999999,121830,129.9900055,0.079999998,1,129.9900055,122.8399963,9.210000038,West Asia,Adana,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2016 1:00,Standard Class,0,12/12/2016 1:00
DEBIT,4,4,12.27999973,122.8399963,Shipping on time,0,18,Men's Footwear,Bountiful,EE. UU.,Mary,5295,Williams,Corporate,UT,4,Apparel,40.86649323,-111.8493271,Pacific Asia,Mersin,Turquía,5295,9/10/2016 5:00,42353,403,7.150000095,0.059999999,105750,129.9900055,0.100000001,1,129.9900055,122.8399963,12.27999973,West Asia,Mersin,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/14/2016 5:00,Standard Class,0,9/10/2016 5:00
DEBIT,4,4,36.84999847,122.8399963,Shipping on time,0,18,Men's Footwear,Hampton,EE. UU.,Donald,2985,Price,Corporate,VA,4,Apparel,37.05174255,-76.40163422,Pacific Asia,Riyadh,Arabia Saudí,2985,10/28/2016 15:00,45668,403,7.150000095,0.059999999,114147,129.9900055,0.300000012,1,129.9900055,122.8399963,36.84999847,West Asia,Riad,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/1/2016 15:00,Standard Class,0,10/28/2016 15:00
DEBIT,5,4,60.45000076,120.8899994,Late delivery,1,18,Men's Footwear,Kent,EE. UU.,Brenda,3984,Webster,Corporate,WA,4,Apparel,47.39371109,-122.2228317,Pacific Asia,Temirtau,Kazajistán,3984,9/7/2016 1:00,42134,403,9.100000381,0.07,105206,129.9900055,0.5,1,129.9900055,120.8899994,60.45000076,Central Asia,Karagandá,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/12/2016 1:00,Standard Class,1,9/7/2016 1:00
DEBIT,3,4,-29.37999916,120.8899994,Advance shipping,0,18,Men's Footwear,Chicago,EE. UU.,Andrea,5270,Johnson,Corporate,IL,4,Apparel,41.74866486,-87.66320038,Pacific Asia,Tengzhou,China,5270,11/11/2015 3:00,21522,403,9.100000381,0.07,53808,129.9900055,-0.239999995,1,129.9900055,120.8899994,-29.37999916,Eastern Asia,Shandong,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/14/2015 3:00,Standard Class,-1,11/11/2015 3:00
DEBIT,3,4,15.10999966,120.8899994,Advance shipping,0,18,Men's Footwear,Plymouth,EE. UU.,Martha,10966,Pierce,Corporate,MA,4,Apparel,41.95851135,-70.66861725,Pacific Asia,Nantong,China,10966,12/13/2015 22:00,23767,403,9.100000381,0.07,59474,129.9900055,0.129999995,1,129.9900055,120.8899994,15.10999966,Eastern Asia,Jiangsu,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2015 22:00,Standard Class,-1,12/13/2015 22:00
DEBIT,4,4,-105.7799988,120.8899994,Shipping on time,0,18,Men's Footwear,Far Rockaway,EE. UU.,Mary,1868,Riddle,Corporate,NY,4,Apparel,40.59949493,-73.76248169,Pacific Asia,Dalian,China,1868,1/7/2016 5:00,25433,403,9.100000381,0.07,63711,129.9900055,-0.879999995,1,129.9900055,120.8899994,-105.7799988,Eastern Asia,Liaoning,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/11/2016 5:00,Standard Class,0,1/7/2016 5:00
DEBIT,4,4,72.86000061,200.7100067,Shipping on time,0,76,Women's Clothing,Houston,EE. UU.,Freya,17446,Golden,Corporate,TX,4,Apparel,29.66958237,-95.24147034,Pacific Asia,Lianyuan,China,17446,12/14/2017 15:00,73893,1363,15.10999966,0.07,177208,215.8200073,0.360000014,1,215.8200073,200.7100067,72.86000061,Eastern Asia,Hunan,COMPLETE,1363,76,Summer dresses,215.8200073,0,12/18/2017 15:00,Standard Class,0,12/14/2017 15:00
DEBIT,6,4,26.78000069,55.79000092,Late delivery,1,17,Cleats,Philadelphia,EE. UU.,Mary,10071,Lawrence,Corporate,PA,4,Apparel,40.01562119,-75.08410645,Pacific Asia,Caloundra,Australia,10071,3/15/2016 3:00,30085,365,4.199999809,0.07,75205,59.99000168,0.479999989,1,59.99000168,55.79000092,26.78000069,Oceania,Queensland,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/21/2016 3:00,Standard Class,2,3/15/2016 3:00
DEBIT,3,4,31.79000092,120.8899994,Advance shipping,0,18,Men's Footwear,Simi Valley,EE. UU.,Carolyn,1271,Shea,Corporate,CA,4,Apparel,34.27391052,-118.7662125,Pacific Asia,Melbourne,Australia,1271,3/16/2016 10:00,30172,403,9.100000381,0.07,75410,129.9900055,0.25999999,1,129.9900055,120.8899994,31.79000092,Oceania,Victoria,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/19/2016 10:00,Standard Class,-1,3/16/2016 10:00
DEBIT,4,4,7.619999886,120.8899994,Shipping on time,0,18,Men's Footwear,Detroit,EE. UU.,Mary,11930,Gilbert,Corporate,MI,4,Apparel,42.39807892,-83.20157623,Pacific Asia,Bendigo,Australia,11930,2/6/2016 2:00,27478,403,9.100000381,0.07,68790,129.9900055,0.059999999,1,129.9900055,120.8899994,7.619999886,Oceania,Victoria,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/10/2016 2:00,Standard Class,0,2/6/2016 2:00
DEBIT,2,4,62.8199997,200.7100067,Advance shipping,0,76,Women's Clothing,Garden Grove,EE. UU.,Lynn,20529,Sweeney,Corporate,CA,4,Apparel,33.77366638,-118.0033035,Pacific Asia,Adelaide,Australia,20529,1/28/2018 15:00,76976,1363,15.10999966,0.07,180291,215.8200073,0.310000002,1,215.8200073,200.7100067,62.8199997,Oceania,Australia del Sur,COMPLETE,1363,76,Summer dresses,215.8200073,0,1/30/2018 15:00,Standard Class,-2,1/28/2018 15:00
DEBIT,4,4,-187.3800049,120.8899994,Shipping on time,0,18,Men's Footwear,San Diego,EE. UU.,Mary,8358,Smith,Corporate,CA,4,Apparel,32.74953461,-117.1046524,Pacific Asia,Ajmer,India,8358,12/18/2015 5:00,24063,403,9.100000381,0.07,60210,129.9900055,-1.549999952,1,129.9900055,120.8899994,-187.3800049,South Asia,Rajastán,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/22/2015 5:00,Standard Class,0,12/18/2015 5:00
DEBIT,5,4,31.43000031,120.8899994,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,Julia,7705,Robinson,Corporate,IL,4,Apparel,41.89551926,-87.71821594,Pacific Asia,Kerman,Irán,7705,1/17/2017 12:00,51209,403,9.100000381,0.07,127964,129.9900055,0.25999999,1,129.9900055,120.8899994,31.43000031,South Asia,Kerman,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/22/2017 12:00,Standard Class,1,1/17/2017 12:00
DEBIT,5,4,-140.5,200.7100067,Late delivery,1,76,Women's Clothing,Placentia,EE. UU.,Patience,17392,Ward,Corporate,CA,4,Apparel,33.99459839,-117.9534302,Pacific Asia,Vadodara,India,17392,12/13/2017 20:00,73839,1363,15.10999966,0.07,177154,215.8200073,-0.699999988,1,215.8200073,200.7100067,-140.5,South Asia,Guyarat,COMPLETE,1363,76,Summer dresses,215.8200073,0,12/18/2017 20:00,Standard Class,1,12/13/2017 20:00
DEBIT,4,4,37.77000046,429.1799927,Shipping on time,0,66,Crafts,San Jose,EE. UU.,Cheryl,18276,Koch,Corporate,CA,4,Apparel,37.32554245,-121.7993469,Pacific Asia,Semarang,Indonesia,18276,12/26/2017 18:00,74723,1353,32.29999924,0.07,178038,461.480011,0.090000004,1,461.480011,429.1799927,37.77000046,Southeast Asia,Java Central,COMPLETE,1353,66,Porcelain crafts,461.480011,0,12/30/2017 18:00,Standard Class,0,12/26/2017 18:00
DEBIT,2,4,-193.4299927,120.8899994,Advance shipping,0,18,Men's Footwear,Honolulu,EE. UU.,Sandra,7795,Smith,Corporate,HI,4,Apparel,21.30562019,-157.8386993,Pacific Asia,Cirebon,Indonesia,7795,1/27/2016 12:00,26821,403,9.100000381,0.07,67197,129.9900055,-1.600000024,1,129.9900055,120.8899994,-193.4299927,Southeast Asia,Java Occidental,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/29/2016 12:00,Standard Class,-2,1/27/2016 12:00
DEBIT,3,4,76.26999664,200.7100067,Advance shipping,0,76,Women's Clothing,Mentor,EE. UU.,Whitney,20655,Collins,Corporate,OH,4,Apparel,41.71363831,-81.36167908,Pacific Asia,Rangún,Myanmar (Birmania),20655,1/30/2018 11:00,77102,1363,15.10999966,0.07,180417,215.8200073,0.379999995,1,215.8200073,200.7100067,76.26999664,Southeast Asia,Rangún,COMPLETE,1363,76,Summer dresses,215.8200073,0,2/2/2018 11:00,Standard Class,-1,1/30/2018 11:00
DEBIT,4,4,12.09000015,120.8899994,Shipping on time,0,18,Men's Footwear,Santa Clara,EE. UU.,Kyle,2454,Curtis,Corporate,CA,4,Apparel,37.34306717,-121.9839325,Pacific Asia,Kütahya,Turquía,2454,8/30/2016 8:00,41608,403,9.100000381,0.07,103859,129.9900055,0.100000001,1,129.9900055,120.8899994,12.09000015,West Asia,Kütahya,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/3/2016 8:00,Standard Class,0,8/30/2016 8:00
DEBIT,5,4,32.63999939,120.8899994,Late delivery,1,18,Men's Footwear,Union,EE. UU.,Mary,150,Smith,Corporate,NJ,4,Apparel,33.68896103,-117.9957428,Pacific Asia,Bagdad,Irak,150,11/17/2016 4:00,47009,403,9.100000381,0.07,117478,129.9900055,0.270000011,1,129.9900055,120.8899994,32.63999939,West Asia,Bagdad,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/22/2016 4:00,Standard Class,1,11/17/2016 4:00
